Player Sum,Dealer Card,Usable Ace,Action,Q Value
12,2,False,HIT,-0.2806462251765493
12,2,False,STAND,-0.1636363636363636
12,2,True,HIT,-0.07246083925450648
12,2,True,STAND,0.0
12,3,False,HIT,-0.39054897544614203
12,3,False,STAND,-0.15923566878980885
12,3,True,HIT,-0.10020336558636188
12,3,True,STAND,-0.25
12,4,False,HIT,-0.32596099444451626
12,4,False,STAND,-0.08354755784061703
12,4,True,HIT,-0.1612091453081113
12,4,True,STAND,-0.5
12,5,False,HIT,-0.19633441039779512
12,5,False,STAND,-0.0435897435897436
12,5,True,HIT,0.054026659002924304
12,5,True,STAND,-0.5
12,6,False,HIT,-0.29569926762226
12,6,False,STAND,-0.08584337349397594
12,6,True,HIT,0.03501421106859143
12,6,True,STAND,0.09999999999999998
12,7,False,HIT,-0.3802824019391314
12,7,False,STAND,-0.24584929757343588
12,7,True,HIT,-0.07138231823167901
12,7,True,STAND,-0.5
12,8,False,HIT,-0.4547201444045623
12,8,False,STAND,-0.2500000000000001
12,8,True,HIT,-0.18774606163463103
12,8,True,STAND,-0.5
12,9,False,HIT,-0.40369521987746226
12,9,False,STAND,-0.2846153846153846
12,9,True,HIT,-0.34819121456396585
12,9,True,STAND,-0.25
12,10,False,HIT,-0.4332180401164647
12,10,False,STAND,-0.31578947368421045
12,10,True,HIT,-0.2917025339664594
12,10,True,STAND,-0.2777777777777778
12,11,False,HIT,-0.5948355594228356
12,11,False,STAND,-0.3627450980392156
12,11,True,HIT,-0.5641625145195336
12,11,True,STAND,-0.16666666666666669
13,2,False,HIT,-0.29453783956702967
13,2,False,STAND,-0.17007299270072998
13,2,True,HIT,-0.04511508609014406
13,2,True,STAND,-0.21428571428571427
13,3,False,HIT,-0.3093388272007555
13,3,False,STAND,-0.15799739921976585
13,3,True,HIT,-0.17036050182657797
13,3,True,STAND,-0.16666666666666669
13,4,False,HIT,-0.28315497183418625
13,4,False,STAND,-0.07125603864734299
13,4,True,HIT,0.05617565782171238
13,4,True,STAND,-0.3
13,5,False,HIT,-0.2200785270584863
13,5,False,STAND,-0.0717703349282297
13,5,True,HIT,0.02114294673741781
13,5,True,STAND,-0.3333333333333333
13,6,False,HIT,-0.351109510190597
13,6,False,STAND,-0.07696693272519951
13,6,True,HIT,-0.14325560670870133
13,6,True,STAND,-0.07142857142857141
13,7,False,HIT,-0.366027388525099
13,7,False,STAND,-0.199867197875166
13,7,True,HIT,-0.14620499062391598
13,7,True,STAND,-0.5
13,8,False,HIT,-0.44386951400503827
13,8,False,STAND,-0.2571428571428573
13,8,True,HIT,-0.2661874237088088
13,8,True,STAND,-0.35714285714285715
13,9,False,HIT,-0.42120990982802153
13,9,False,STAND,-0.29545454545454536
13,9,True,HIT,-0.3116574619039147
13,9,True,STAND,-0.0714285714285714
13,10,False,HIT,-0.5020850438587392
13,10,False,STAND,-0.28199052132701413
13,10,True,HIT,-0.4957275226213622
13,10,True,STAND,-0.3695652173913044
13,11,False,HIT,-0.5095736816944898
13,11,False,STAND,-0.38679245283018876
13,11,True,HIT,-0.42457132026101146
13,11,True,STAND,-0.2
14,2,False,HIT,-0.34567511117069416
14,2,False,STAND,-0.11111111111111104
14,2,True,HIT,0.01873466444799718
14,2,True,STAND,-0.16666666666666669
14,3,False,HIT,-0.3152240292760994
14,3,False,STAND,-0.0787321063394684
14,3,True,HIT,-0.30595212149274675
14,3,True,STAND,-0.07142857142857144
14,4,False,HIT,-0.32451499473659506
14,4,False,STAND,-0.0841269841269841
14,4,True,HIT,0.01871368667764705
14,4,True,STAND,-0.13636363636363638
14,5,False,HIT,-0.33650906437237116
14,5,False,STAND,-0.06466069142125486
14,5,True,HIT,0.06676068139019722
