Player Sum,Dealer Card,Usable Ace,Action,Q Value
12,2,False,HIT,-0.2682926829268294
12,2,False,STAND,-0.28605200945626474
12,2,True,HIT,0.052631578947368474
12,2,True,STAND,-0.27272727272727265
12,3,False,HIT,-0.19952494061757717
12,3,False,STAND,-0.2898876404494379
12,3,True,HIT,0.25
12,3,True,STAND,-0.06666666666666662
12,4,False,HIT,-0.2530120481927712
12,4,False,STAND,-0.16666666666666652
12,4,True,HIT,-0.1875
12,4,True,STAND,-5.551115123125783e-17
12,5,False,HIT,-0.13300492610837444
12,5,False,STAND,-0.11111111111111105
12,5,True,HIT,-0.12499999999999996
12,5,True,STAND,0.12499999999999996
12,6,False,HIT,-0.12698412698412687
12,6,False,STAND,-0.1896551724137932
12,6,True,HIT,0.25
12,6,True,STAND,-0.04347826086956522
12,7,False,HIT,-0.3006993006993006
12,7,False,STAND,-0.5273631840796019
12,7,True,HIT,0.06666666666666665
12,7,True,STAND,-0.6
12,8,False,HIT,-0.29928741092636524
12,8,False,STAND,-0.5035799522673031
12,8,True,HIT,-0.047619047619047596
12,8,True,STAND,-0.3333333333333333
12,9,False,HIT,-0.3650107991360691
12,9,False,STAND,-0.5948051948051953
12,9,True,HIT,-2.0816681711721685e-17
12,9,True,STAND,-0.826086956521739
12,10,False,HIT,-0.39862724392819493
12,10,False,STAND,-0.5884823035392915
12,10,True,HIT,-0.30666666666666664
12,10,True,STAND,-0.6231884057971016
12,11,False,HIT,-0.5490196078431373
12,11,False,STAND,-0.7947598253275104
12,11,True,HIT,-0.24999999999999997
12,11,True,STAND,-0.8181818181818182
13,2,False,HIT,-0.3544600938967137
13,2,False,STAND,-0.3333333333333335
13,2,True,HIT,1.3877787807814457e-17
13,2,True,STAND,-0.12820512820512822
13,3,False,HIT,-0.21839080459770113
13,3,False,STAND,-0.2619718309859154
13,3,True,HIT,0.2244897959183673
13,3,True,STAND,-0.4000000000000001
13,4,False,HIT,-0.1870669745958431
13,4,False,STAND,-0.17727272727272736
13,4,True,HIT,0.09375000000000003
13,4,True,STAND,-0.0909090909090909
13,5,False,HIT,-0.2842892768079801
13,5,False,STAND,-0.05788423153692615
13,5,True,HIT,0.0392156862745098
13,5,True,STAND,-0.12499999999999992
13,6,False,HIT,-0.1711956521739131
13,6,False,STAND,-0.13983050847457618
13,6,True,HIT,0.24000000000000005
