Player Sum,Dealer Card,Usable Ace,Action,Q Value
12,2,False,HIT,-0.31252266073514956
12,2,False,STAND,-0.4642857142857142
12,2,True,HIT,-0.04249747119049217
12,2,True,STAND,-0.3333333333333333
12,3,False,HIT,-0.3606589057790392
12,3,False,STAND,-0.19490445859872604
12,3,True,HIT,0.06979416035430384
12,3,True,STAND,-0.3333333333333333
12,4,False,HIT,-0.21857883923112176
12,4,False,STAND,-0.16919191919191912
12,4,True,HIT,0.06710282416985436
12,4,True,STAND,-2.7755575615628914e-17
12,5,False,HIT,-0.19756024747594025
12,5,False,STAND,-0.12271540469973903
12,5,True,HIT,0.19554342232829272
12,5,True,STAND,-0.1428571428571428
12,6,False,HIT,-0.28324020056616944
12,6,False,STAND,-0.09473684210526312
12,6,True,HIT,0.3024783283023072
12,6,True,STAND,0.0
12,7,False,HIT,-0.2750193896081544
12,7,False,STAND,-0.5652173913043479
12,7,True,HIT,0.02744034183675698
12,7,True,STAND,-2.7755575615628914e-17
12,8,False,HIT,-0.305487563964465
12,8,False,STAND,-0.6333333333333331
12,8,True,HIT,-0.06945022260722347
12,8,True,STAND,-1.0
12,9,False,HIT,-0.37159603016291437
12,9,False,STAND,-0.7714285714285714
12,9,True,HIT,0.010724746816290742
12,9,True,STAND,-1.0
12,10,False,HIT,-0.4247237196374692
12,10,False,STAND,-0.6613756613756612
12,10,True,HIT,-0.10993802381854731
12,10,True,STAND,-1.0
12,11,False,HIT,-0.5371924707301224
12,11,False,STAND,-0.681159420289855
12,11,True,HIT,-0.3143435287241708
12,11,True,STAND,-1.0
13,2,False,HIT,-0.36117119130947406
13,2,False,STAND,-0.36690647482014366
13,2,True,HIT,0.057962303311739384
13,2,True,STAND,0.0
13,3,False,HIT,-0.3600811975440497
13,3,False,STAND,-0.2489795918367348
13,3,True,HIT,-0.021371489555829442
13,3,True,STAND,-0.7777777777777778
13,4,False,HIT,-0.24490070011613396
13,4,False,STAND,-0.16577540106951866
13,4,True,HIT,0.12978135846600738
13,4,True,STAND,-1.0
13,5,False,HIT,-0.43989082245211336
13,5,False,STAND,-0.15738498789346253
13,5,True,HIT,0.14074596067118758
13,5,True,STAND,-0.07692307692307693
13,6,False,HIT,-0.23062837323584898
13,6,False,STAND,-0.1267605633802815
13,6,True,HIT,0.17154603661657641
13,6,True,STAND,-0.4285714285714286
13,7,False,HIT,-0.2519513783518836
13,7,False,STAND,-0.6097560975609757
13,7,True,HIT,0.02941638640004618
13,7,True,STAND,-1.0
13,8,False,HIT,-0.3434725895869172
13,8,False,STAND,-0.49999999999999994
13,8,True,HIT,0.09601868252494947
13,8,True,STAND,-0.33333333333333337
13,9,False,HIT,-0.3672535489023589
13,9,False,STAND,-0.5000000000000001
13,9,True,HIT,-0.025764640998903996
13,9,True,STAND,-0.22033898305084745
13,10,False,HIT,-0.46865518328243544
13,10,False,STAND,-0.7430167597765364
13,10,True,HIT,-0.1806910258828669
13,10,True,STAND,-0.43750000000000006
13,11,False,HIT,-0.5653809344832066
13,11,False,STAND,-0.75
13,11,True,HIT,-0.3126637398278808
13,11,True,STAND,-0.3333333333333333
14,2,False,HIT,-0.41630324677288577
14,2,False,STAND,-0.25837320574162703
14,2,True,HIT,-0.034941336949692356
14,2,True,STAND,-0.2571428571428572
14,3,False,HIT,-0.37869227407618383
14,3,False,STAND,-0.4230769230769231
14,3,True,HIT,-0.003103351169841825
14,3,True,STAND,-0.2857142857142857
14,4,False,HIT,-0.3455186212563384
14,4,False,STAND,-0.16220028208744697
14,4,True,HIT,0.06633544868399492
14,4,True,STAND,-0.6
14,5,False,HIT,-0.5339788235805946
14,5,False,STAND,-0.12195121951219504
14,5,True,HIT,0.0809840898131301
14,5,True,STAND,0.0
14,6,False,HIT,-0.2836195455470366
14,6,False,STAND,-0.6097560975609757
14,6,True,HIT,0.08808278145593466
14,6,True,STAND,-0.6666666666666667
14,7,False,HIT,-0.39154138292354745
14,7,False,STAND,-0.3086419753086419
14,7,True,HIT,-0.011001311235728766
14,7,True,STAND,-0.5
14,8,False,HIT,-0.3395200867811796
14,8,False,STAND,-0.5058823529411766
14,8,True,HIT,0.08172311601443133
14,8,True,STAND,-0.5
14,9,False,HIT,-0.41949084476133675
14,9,False,STAND,-0.5666666666666667
14,9,True,HIT,-0.08774348791242001
14,9,True,STAND,-0.49999999999999994
14,10,False,HIT,-0.5160543515504702
14,10,False,STAND,-0.5389988358556472
14,10,True,HIT,-0.17592815085456176
14,10,True,STAND,-0.4285714285714285
14,11,False,HIT,-0.5780999389042869
14,11,False,STAND,-0.6410256410256407
14,11,True,HIT,-0.4036708484301395
14,11,True,STAND,-0.41176470588235287
15,2,False,HIT,-0.30451072309375715
15,2,False,STAND,-0.2725000000000001
15,2,True,HIT,-0.03222197343488301
15,2,True,STAND,-0.25
15,3,False,HIT,-0.4268987189934429
15,3,False,STAND,-0.25611325611325575
15,3,True,HIT,-0.010272504366922145
15,3,True,STAND,-0.4285714285714286
15,4,False,HIT,-0.3998625121464823
15,4,False,STAND,-0.15324675324675333
15,4,True,HIT,0.09613055929704435
15,4,True,STAND,-0.6666666666666666
15,5,False,HIT,-0.35104002780773624
15,5,False,STAND,-0.15103338632750404
15,5,True,HIT,0.09235302091383618
15,5,True,STAND,0.06666666666666664
15,6,False,HIT,-0.48405921300831517
15,6,False,STAND,-0.16452442159383027
15,6,True,HIT,0.10343848390896128
15,6,True,STAND,-1.3877787807814457e-17
15,7,False,HIT,-0.41601560557876993
15,7,False,STAND,-0.5076923076923077
15,7,True,HIT,-0.13064354485406582
15,7,True,STAND,-1.0
15,8,False,HIT,-0.46486267703680456
15,8,False,STAND,-0.5471698113207549
15,8,True,HIT,-0.04930263540319704
15,8,True,STAND,-0.09090909090909093
15,9,False,HIT,-0.5132117511318443
15,9,False,STAND,-0.6981132075471698
15,9,True,HIT,-0.12348296268979755
15,9,True,STAND,-0.25
15,10,False,HIT,-0.5424901753345368
15,10,False,STAND,-0.5884244372990352
15,10,True,HIT,-0.20126998815948371
15,10,True,STAND,-0.7499999999999999
15,11,False,HIT,-0.6187692655245361
15,11,False,STAND,-0.7974683544303798
15,11,True,HIT,-0.3708147145156729
15,11,True,STAND,-1.0
16,2,False,HIT,-0.5655608163903325
16,2,False,STAND,-0.30244530244530227
16,2,True,HIT,-0.07914260095710969
16,2,True,STAND,-0.1428571428571429
16,3,False,HIT,-0.5366488563868738
16,3,False,STAND,-0.24071526822558506
16,3,True,HIT,-0.078505905559252
16,3,True,STAND,-0.25
16,4,False,HIT,-0.4999144473816782
16,4,False,STAND,-0.17391304347826092
16,4,True,HIT,0.010927475331758653
16,4,True,STAND,-0.23076923076923078
